61,2341,1150,3044,2505,2664,1575,2788,1270,1924,1760
62,2303,2429,2946,351,2095,1815,3087,3128,1331,1079
63,892,2310,760,2385,1116,1980,664,2061,1276,899
64,2768,3016,2348,2098,1118,967,241,2623,1428,258
65,2926,1830,362,2055,1724,2122,3151,2215,1136,127
66,1076,2705,2899,2491,1433,901,828,3332,3009,800
67,2292,1661,1806,1436,3078,191,2359,2088,254,1988
68,2139,2762,2912,2766,3179,2270,792,1700,3369,525
69,2891,2182,1388,2386,2897,1816,2854,2247,285,530
70,2209,2111,737,2155,398,3192,340,3334,2086,609
71,403,3360,1786,811,2502,2197,2019,1560,633,646
72,3178,1507,983,135,2236,2594,2661,1552,190,2354
73,3137,1043,249,2198,2256,226,3178,2760,2931,559
74,1922,1605,2106,1864,2216,671,556,280,1437,1393
75,348,2063,930,1314,1514,3161,2462,459,2832,2216
76,1383,1000,2496,199,2208,2015,503,2890,2499,1880
77,393,1904,985,301,231,90,2890,481,3076,2629
78,1976,108,2625,2069,1409,2387,272,2973,2636,2964
79,455,2941,3234,2459,2191,2297,2698,2969,1829,1381
80,2805,2334,2314,564,1081,2843,1954,271,1663,537
81,1944,1610,1210,1557,3146,552,693,61,1605,3074
82,3168,2078,2772,2348,279,910,780,1201,1667,2048
83,2812,1439,966,2462,1498,1138,2744,2677,569,1053
84,267,68,1328,70,3397,76,3214,1813,1917,182
85,643,1421,3328,3275,2768,1518,2839,300,332,2042
86,163,1533,2027,1338,1786,1878,2846,1184,3103,2552
87,2965,2697,2523,651,3053,2839,1491,16,223,3195
88,1557,583,2860,2715,1311,1392,2007,2545,2196,1828
89,2951,386,2037,1429,2490,2856,944,1210,3180,2623
90,2459,261,2842,2564,2381,2654,3367,813,2696,2317
91,3219,2139,2490,1283,2930,1165,453,952,3325,768
92,2366,876,735,8,3304,2514,1440,457,929,1386
93,2434,2869,2597,367,2926,3094,747,578,2954,1951
94,1944,2441,2689,2035,668,417,2783,1857,1861,1967
95,173,1200,3315,2939,2884,513,1338,3,3009,2585
96,1216,1893,739,452,2644,117,1695,1712,2482,396
97,2330,1135,2837,2326,1004,1690,1064,2799,2229,3102
98,1054,922,2382,2062,1696,1651,2941,1362,824,1959
99,2158,743,1609,626,142,2687,2169,1090,959,472
100,3001,2883,2975,1590,1181,2533,2672,417,3163,2938
101,2772,248,781,182,2631,2054,391,1160,1728,620
102,851,2953,1280,1077,2859,2971,1316,1185,897,1598
103,170,2048,1068,1215,1891,1313,3213,331,2307,801
104,1297,1394,469,309,78,3,495,1300,2703,681
105,1753,2726,1800,428,327,1101,1810,2857,232,2916
106,174,3122,2514,1776,2208,1174,2837,1114,1921,2658
107,1823,2429,34,1894,3043,605,957,2223,2696,2107
108,1516,553,1478,397,1264,3292,2142,104,337,1946
109,1960,3110,1823,2405,2674,3276,235,3057,2420,2253
110,1192,2535,2096,621,2485,3326,438,2424,3197,622
111,1308,708,1877,33,1189,1119,2344,116,2188,686
112,2261,3379,84,788,154,3080,1211,1884,2063,1188
113,552,2273,1593,2959,1089,1364,2055,1021,3357,718
114,740,1764,2952,228,493,3259,696,756,25,2010
115,635,2599,279,770,438,493,1735,2671,2691,1390
116,601,1259,1732,711,2651,3244,2669,1281,763,2652
117,1129,1866,792,2724,1903,412,1891,91,407,1015
118,3135,1587,2984,920,2913,1295,1422,978,2273,1111
119,600,710,3104,312,2098,2571,2249,432,2512,309
120,478,2718,1547,591,1254,2671,2809,2606,2624,3303
121,2422,2733,1708,2602,7,1751,545,3099,1103,1882
122,2175,303,2016,752,1008,561,2618,1151,1858,2347
123,1785,2588,3169,830,806,415,603,2278,16,1654
124,805,1060,2890,2406,2062,852,2849,1604,2574,3190
125,2064,3000,2112,1156,1739,2108,1099,1884,67,3267
126,935,2591,2239,2929,3003,767,919,443,2467,2223
127,2587,3214,2005,1768,2214,2758,352,36,1498,1541
128,2912,1070,566,1553,2172,959,2900,1366,2271,482
129,20,2716,3113,2653,720,144,1756,78,482,1144
130,110,3322,1926,1549,2261,1180,594,631,686,3354
131,3315,669,131,3186,1143,1872,696,1540,942,2836
132,1073,1386,2101,202,203,1791,892,859,1129,3109
133,397,1683,3202,2755,3315,2779,851,3312,1125,2726
134,982,883,506,2267,3338,2567,1739,2000,132,1860
135,407,1085,2864,3214,3335,2162,3161,2449,870,1257
136,2315,2686,2588,2227,1554,596,3269,178,992,2569
137,2419,63,1708,1547,2665,169,1819,1441,1793,278
138,319,355,1837,983,2092,1810,2441,400,1912,2056
139,2451,2723,2365,2984,2960,941,190,2568,89,3111
140,396,2534,695,568,3303,3357,1206,2516,3195,105
141,1151,2084,421,808,3054,443,1662,2654,3183,113
142,818,2978,1317,1881,77,1116,1570,2944,2913,2489
143,2458,520,2399,2313,1016,2963,1345,2103,2026,2708
144,1550,2366,667,2177,363,682,1281,2180,2557,1290
145,497,2925,2066,651,241,442,2156,91,1146,329
146,1153,1910,1520,3316,459,2216,2800,2038,3314,3380
147,3108,1339,1996,1156,454,711,493,285,2998,2407
148,952,2522,1611,381,2163,2751,676,2641,318,205
149,2145,1763,2951,734,1928,2627,2785,2641,1042,3257
150,2497,1982,341,1644,1416,3383,2784,3273,1141,1245
151,2245,2914,1282,701,2357,1911,2060,461,2838,165
152,1795,304,2997,1473,1973,3379,2002,1259,2505,1932
153,2391,652,3119,1380,250,443,1162,3236,746,2042
154,2304,850,1533,1040,1891,103,1280,1631,2763,953
155,3398,1044,702,2947,2137,403,2442,3298,1571,1271
156,3153,858,1237,1935,1455,567,1992,3322,1618,913
157,1177,1124,451,1493,592,2677,3392,1692,1074,1350
158,3283,577,3368,2418,3278,1822,1053,2921,3078,3372
159,1899,1974,291,1608,3194,2203,2652,6,1785,2467
160,680,2242,1767,2303,2589,991,955,2780,400,1181
161,2834,2220,2600,999,1078,2618,1482,700,2826,751
162,2221,211,1716,1324,2181,2413,392,422,2310,2998
163,373,1331,2132,3222,2876,2339,2571,900,1130,2141
164,2565,2322,1091,3249,2338,2538,2497,2453,3207,629
165,2706,1650,3065,2858,594,418,2723,1159,1320,2496
166,2248,633,2024,345,133,2229,1548,1939,2978,2634
167,2726,929,3274,656,2246,3313,2856,2812,3,89
168,1867,1015,1512,485,1771,2538,1466,2578,1356,854
169,75,2292,2826,3155,3087,1954,1133,269,1867,2599
170,1155,587,2141,379,917,1693,375,1466,1310,371
171,484,2217,319,1755,1443,2600,1623,2589,2542,1834
172,2518,1575,3350,3146,3131,1875,3066,2047,711,1435
173,2800,1025,2100,2880,1085,1783,126,653,1092,1165
174,414,3242,1554,833,511,1449,3154,1316,3201,394
175,3036,2636,1492,2734,153,1267,2552,1108,3196,2319
176,522,1698,1480,183,2207,2100,3399,251,134,992
177,2543,171,2368,888,1862,48,724,2928,1614,2534
178,3131,1893,1868,3224,498,172,3020,1527,3147,3353
179,1735,3389,316,2468,640,2812,162,1174,2823,2363
180,3013,336,2990,2110,3197,1841,944,785,2506,448
181,1840,1075,1753,3328,755,1323,278,1013,607,2951
182,2038,1308,3392,1145,519,1425,3128,2583,131,1171
183,2474,2227,2090,1220,2843,465,2527,2647,119,2028
184,1680,2436,3303,878,2842,921,1418,2029,2611,1490
185,7,2455,1206,1401,3074,3380,827,1699,1714,730
186,3256,2072,83,1548,2255,2539,2077,2909,2612,1920
187,412,1521,503,636,2560,1901,2724,1091,2104,2063
188,2270,1268,2431,2507,860,1451,1732,2494,1163,2720
189,457,2491,448,1398,893,2237,453,1253,3340,685
190,2823,2818,2952,1915,1075,2208,306,397,1965,1996
191,797,606,3087,1781,2253,3041,529,118,2560,980
192,2124,2131,2044,377,145,2203,2081,994,3336,706
193,2948,1569,1675,446,852,93,2606,532,158,166
194,2115,1731,1764,3212,1424,977,621,1734,3289,1466
195,2639,2552,950,1301,990,1567,370,1117,2545,489
196,1382,1323,2867,2408,2690,1452,47,3209,766,520
197,508,2400,2932,1486,1968,340,3039,1801,435,3030
198,2715,3309,1877,2247,473,1344,1373,1937,2727,1794
199,607,1418,2063,1345,2172,1072,1263,2818,693,29
200,1291,2614,2568,3039,2395,1928,2892,2101,3230,2992
201,853,267,1034,2422,518,2397,1899,29,2486,1961
202,3155,744,2661,2665,2723,427,2936,1564,2464,582
203,822,2175,2811,2468,2185,713,3163,1655,2926,2690
204,1129,671,2167,523,165,1244,579,299,3097,1866
205,1482,197,3269,1105,1456,251,650,2699,1856,2457
206,2585,1601,2222,267,2646,2158,2608,453,184,2480
207,2984,3345,74,1096,3197,2307,1701,946,1838,430
208,86,2503,754,3304,2285,1810,6,159,2537,2835
209,2339,198,2737,1720,2967,1506,2768,3104,1955,3154
210,93,1872,498,1896,1113,3106,1741,4,2988,2468
211,1072,1862,1192,39,2326,1735,1557,191,36,2854
212,2261,3312,1293,44,62,611,2178,1428,1548,1801
213,1983,1131,2561,1533,3036,1685,1607,1475,2024,2898
214,3301,2645,2100,1241,1823,1918,2462,587,1552,2403
215,2337,3398,1267,3114,2707,1847,110,1662,167,1696
216,2670,302,165,805,1513,3081,836,2114,1517,2784
217,74,1647,3102,1719,3232,1997,1870,1292,352,1861
218,1742,2947,1830,2569,2882,92,858,123,21,1112
219,1357,145,2275,939,3140,1597,3346,2641,668,2430
220,2706,2415,2828,301,2315,2744,2263,2652,1751,2295
221,972,3311,2185,897,836,472,375,2429,217,1320
222,474,72,1308,627,2112,2785,1279,1686,1136,2487
223,3282,3383,2266,2209,2936,1702,1561,2592,2462,478
224,1889,563,2928,29,2154,133,658,1430,594,3095
225,661,3243,961,2671,756,1612,1107,2365,3170,70
226,498,1609,1546,145,3287,495,901,2017,178,2487
227,3372,3006,1515,1665,2587,2839,87,389,1746,774
228,341,3236,392,1209,3101,2167,337,3217,2797,1748
229,339,3301,466,2514,1430,560,918,3137,1228,200
230,1380,289,478,1474,2527,2737,744,2429,2972,1229
231,1258,2102,3025,484,2272,3249,3100,286,1116,3098
232,671,1952,2380,2200,1037,547,227,1562,2692,1155
233,1922,2913,818,1855,1985,802,1255,112,1364,245
234,3386,534,2705,359,1818,2893,2817,2956,1814,953
235,1328,935,440,2834,685,536,1090,3334,382,456
236,197,1921,3064,2176,319,913,2786,1604,1754,2278
237,88,2889,3207,3167,2170,2507,370,1067,2514,1924
238,484,262,1143,1681,3339,2847,349,1518,1800,2194
239,3108,2625,3389,2060,1270,1320,116,806,1905,2172
240,108,1633,1203,1297,1905,1067,627,1672,448,1938
241,1791,3293,2957,1641,2318,2460,2924,1914,1197,2897
242,522,176,1933,26,2107,2122,2154,1928,2649,2135
243,2222,17,1506,2280,1803,100,2451,1032,3242,504
244,1180,2607,1732,2021,3248,1520,1331,2892,1913,1970
245,1299,1811,402,2276,89,528,1519,1036,1071,2004
246,858,480,3181,2362,2309,2117,3227,1293,2450,1226
247,2628,1735,266,803,1746,2037,35,1,2056,184
248,1320,1463,1913,2886,2255,3244,234,529,3088,616
249,487,2413,3296,533,3124,3112,516,2543,3191,198
250,1773,2759,3133,124,3112,1597,1761,2978,2267,2853
251,2220,2981,216,681,1539,1186,492,2837,2593,1999
252,2614,2119,984,849,2030,768,817,2768,2753,1742
253,2155,750,1878,3310,120,1164,2533,2166,1977,2095
254,1728,2253,1508,1105,1205,66,1406,844,2273,2553
255,2817,565,1366,2675,2065,142,960,1250,1532,2494
256,2470,2100,2740,492,857,1740,1613,2711,2738,2718
257,2862,2117,2308,857,1503,381,2581,567,817,1703
258,2216,740,72,1691,1007,2524,341,492,298,2132
259,2441,553,588,1822,628,3267,1485,2336,2279,1021
260,2875,1990,3157,3215,693,2042,436,551,1972,424
261,1402,2007,2428,429,1150,1965,297,2118,3255,260
262,3087,132,923,1650,3372,2432,2409,11,1373,377
263,1113,1445,3132,2140,546,1469,1102,2935,2141,308
264,2514,1958,1910,1888,3038,1446,2537,3083,3203,2005
265,2659,1834,376,2412,962,1823,1748,2411,171,1008
266,113,2546,85,1586,1789,644,490,1206,1049,1742
267,1236,553,1902,2537,473,1398,1137,3397,2948,2055
268,2835,1845,1246,2235,2916,3228,646,916,2494,3168
269,1626,2915,2440,1392,2333,2770,862,856,2406,2838
270,1561,1713,1634,3111,979,980,1753,1240,2890,2063
271,2383,872,1534,960,2482,3018,2847,2480,444,3142
272,1240,1442,2723,448,2820,2442,1850,1933,857,153
273,2145,23,2125,2384,1606,3232,2078,973,2023,52
274,1221,2158,53,23,2370,2289,2179,1816,936,3074
275,3146,2802,1921,795,1913,2754,2846,961,2253,593
276,1880,1417,1238,2840,2894,1321,2069,1489,1098,1728
277,3112,2785,652,1048,1782,1615,260,3286,2319,3062
278,691,3139,2205,777,3383,303,2824,2299,1808,1757
279,2263,1250,468,3364,2429,2224,198,1076,604,2987
280,3245,194,1780,2397,2365,2305,1173,2179,3135,2169
281,3048,1428,100,2648,889,1870,706,2060,2609,1446
282,715,2320,2358,436,1748,2783,2829,429,3191,1691
283,2798,2813,2923,3208,161,1492,1197,1471,632,975
284,510,2486,3338,2127,174,2854,1556,1824,1220,2610
285,1545,648,2492,354,905,1479,1580,1453,2332,2152
286,3213,3387,2968,6,1109,2085,2564,1955,1904,3085
287,701,396,476,1142,481,2036,2006,76,1320,169
288,3394,2144,1798,2686,329,2058,2040,3287,3384,605
289,452,48,1340,1062,1298,2042,164,1999,2881,1355
290,1524,2353,655,2241,2646,1443,246,1883,2434,2452
291,734,3368,1596,2889,1141,2630,2604,1622,3390,560
292,1650,182,1256,1744,2169,1692,3194,2800,1855,3164
293,1339,2339,1806,2725,3195,1871,2616,3336,1866,124
294,1120,985,2397,1900,610,2933,3198,1475,2805,2207
295,511,348,1703,1574,1733,234,572,2308,1635,324
296,1941,3036,2846,2480,3018,2706,2845,268,1122,1388
297,1186,1758,658,1206,1193,448,1724,2177,2699,975
298,993,336,410,735,2716,2648,2607,2411,2864,2166
299,394,505,1007,193,943,958,352,1978,2829,298
300,53,3383,1806,823,1145,616,721,1076,897,1381
301,2173,1649,173,122,2709,370,934,1078,1390,2568
302,445,583,1836,1714,1919,1565,3363,469,2910,169
303,225,1465,1206,514,1564,2707,2304,1042,3200,594
304,209,2417,517,1309,2117,2331,1948,3028,1155,1170
305,2654,283,619,2985,1719,2882,1336,31,3289,12
306,2332,776,1188,3360,1441,3374,1068,738,2537,577
307,374,513,1411,3167,2499,257,2261,1612,3246,237
308,34,1101,1820,2454,3314,1910,2535,700,1172,655
309,2124,297,1770,2404,1122,2740,2708,2942,904,3091
310,2249,2225,10,205,215,3193,1358,780,3064,487
311,186,3236,2244,446,2243,2421,2288,1627,1094,720
312,3355,1320,1094,3072,3309,1019,1575,2583,660,2574
313,2776,796,180,574,1897,305,1390,2772,2969,751
314,453,1570,1787,861,471,3294,2615,1194,1275,2104
315,2041,3323,3321,2071,2631,1788,2518,2757,2842,2667
316,1961,1385,1719,1248,49,414,2012,2516,3166,2706
317,800,931,1702,2075,921,1134,2873,1506,816,240
318,2724,1180,1113,223,2825,3029,1874,2790,1687,2117
319,94,840,638,1907,509,3029,174,2381,3149,1455
320,2102,839,678,2467,444,151,936,244,1376,1742
321,429,596,2783,2548,976,1757,1700,3240,1055,1747
322,3293,2394,1547,3225,519,1327,3256,249,1400,1623
323,1562,2806,75,1348,8,2764,1146,1547,1933,2434
324,1467,439,672,834,2293,2902,2787,2830,1749,1452
325,731,2537,2798,221,401,303,265,77,2040,2657
326,1714,1114,1821,2893,3120,1812,408,2606,1301,2257
327,1495,1258,1034,805,2773,140,2650,1951,330,2792
328,2825,1842,87,2829,2474,1262,2595,613,413,552
329,2633,39,287,2626,2381,3371,1436,2310,2151,357
330,1982,2964,347,1278,2345,2427,2005,325,2780,2711
331,2906,1848,1860,503,1306,1905,3147,737,798,1201
332,3104,3231,1474,1637,1989,192,72,1889,2613,1521
333,1398,935,371,3211,561,1872,2504,811,1512,2646
334,1400,1853,3284,1015,505,411,2984,1693,2096,2046
335,1430,792,2608,1305,1914,2661,15,1461,3345,343
336,992,355,756,1807,2683,2329,3382,3267,2068,3094
337,1358,821,390,728,3016,2678,492,2342,2960,2996
338,1786,2794,1318,3115,2661,2052,212,721,875,1271
339,3019,465,1157,102,3253,3120,3059,3191,2215,326
340,1302,58,834,3081,2747,932,1992,1876,301,1196
341,1689,499,1296,2693,861,3369,1315,2515,1723,774
342,3288,1785,1950,139,2121,1502,2826,787,881,3231
343,2591,2787,62,1503,3270,499,2263,3212,3203,3181
344,2710,2365,2121,2069,2997,1866,2935,323,3340,3033
345,1431,2397,6,520,2447,509,1440,2132,2492,849
346,1650,255,1969,3289,2139,1411,832,3158,1861,2553
347,1118,1092,1338,3368,151,283,1740,1985,2678,1637
348,3167,434,1100,2740,3300,2260,2923,686,708,340
349,788,2974,495,2772,3272,1661,1716,501,126,3067
350,2230,2433,3040,186,1430,604,548,420,1838,2245
351,1772,2836,961,2715,770,1997,3163,1405,1255,546
352,388,2702,1693,3387,3195,564,791,3118,1256,2427
353,1583,2539,3000,1359,527,1173,2273,666,2836,1584
354,1977,772,1791,828,2726,815,2820,1573,2406,464
355,2798,3107,671,276,1794,2319,3200,1419,2549,354
356,2920,984,1775,1420,2516,2024,2202,2982,1675,2392
357,1134,2157,955,2845,1231,1767,2074,1039,1879,2334
358,3166,3290,264,230,472,1697,2792,2714,2144,562
359,1309,2846,866,2539,3028,1930,900,2401,1000,228
360,96,3166,2174,1491,605,175,766,793,415,125
361,3315,1258,698,1353,3208,2979,620,2466,1172,2340
362,122,1241,472,3095,136,857,593,1589,1785,2224
363,1867,180,1416,3286,2464,688,2512,854,1800,2758
364,1745,43,2751,614,3134,1233,2944,3016,2930,2302
365,2657,1433,893,687,2766,842,14,506,2958,3391
366,1694,827,2627,3031,2829,2324,3394,1853,3388,96
367,1280,2681,3326,1799,404,2411,1366,2881,1093,154
368,1080,1850,2589,1833,895,2174,1560,1170,1428,3145
369,1236,323,1136,426,100,576,1878,3122,3110,229
370,1899,3106,2363,1247,3240,2162,226,141,1084,255
371,878,429,378,3098,1794,739,19,1215,1210,1192
372,1277,1132,3254,24,2581,88,1411,3266,2810,2322
373,361,3155,161,698,354,1959,2721,2969,2974,2222
374,730,3377,353,985,3200,2330,19,1388,3069,3263
375,2652,2447,387,211,677,3305,666,451,252,3249
376,1942,1703,3373,2811,1855,1586,720,626,2255,2621
377,1055,2814,3312,2652,612,2469,1804,285,1054,1057
378,1601,1225,3097,3085,861,3106,947,2070,1762,1931
379,2629,2282,524,810,183,3112,77,3125,2615,1724
380,2409,751,1969,805,1658,3116,750,2584,1607,2735
381,2265,2369,2251,776,192,190,2983,3118,441,2906
382,729,999,972,1216,858,875,2912,299,2758,813
383,2424,1836,2982,595,1238,3232,1260,3224,1443,1382
384,1209,2158,2542,2093,2198,377,1814,2299,755,608
385,3109,1947,1262,1283,2601,2313,1427,1954,3307,2420
386,1899,786,2610,1003,3345,283,2504,841,154,634
387,1439,2264,1050,1764,2406,1728,2199,619,1031,93
388,2436,41,2136,1796,2915,2503,874,165,1261,383
389,1996,1466,418,596,3303,103,704,1859,876,2133
390,2919,986,1395,2699,848,1119,68,3299,1950,1465
391,2050,481,2250,753,3277,2858,2284,2414,847,2164
392,2642,814,1150,707,1413,98,1207,172,3045,2599
393,971,1085,1423,2108,133,2721,2222,670,2371,1180
394,280,2309,1611,1250,3090,2607,986,709,1685,1568
395,1019,2960,2370,1817,1362,2316,2314,971,1918,1503
396,2261,1582,1625,1006,2648,1696,1731,262,485,2495
397,996,1234,127,2471,1274,2150,2835,817,542,2267
398,1751,1438,1066,1206,1759,1918,1971,307,1557,2164
399,552,2870,1776,2130,3245,1232,758,75,3060,460
400,2697,3390,767,1789,1370,2994,1602,1133,2096,2204
401,927,2816,319,636,252,3108,1806,370,3272,2012
402,138,1691,2767,1063,1657,2225,707,1122,1426,2607
403,565,359,3135,2020,462,1621,393,2774,1927,525
404,983,382,3292,2279,128,2335,2698,2485,1912,3367
405,1384,1778,1909,1063,3259,991,2481,2707,2432,69
406,1986,2052,1341,1075,2370,2878,361,2436,860,2097
407,330,111,2976,2532,1628,2307,1449,2660,2035,787
408,1782,3051,2451,2011,2608,3305,2450,2596,1765,3361
409,246,1848,2252,3266,1158,2413,1033,2366,1661,1192
410,1982,2247,2041,1345,358,759,486,2979,678,67
411,1594,3128,2095,1341,939,2879,2141,1555,1968,2488
412,404,2334,1279,2791,623,1141,1758,1645,3001,1314
413,3206,88,1586,2264,839,1763,9,2770,1359,1019
414,124,945,2308,720,2768,1600,2986,31,307,3069
415,150,3335,804,188,1163,2594,772,3120,3287,3121
416,352,1059,3059,2919,2817,467,2658,700,1751,2759
417,2192,1016,1246,455,957,3275,2076,3082,1065,425
418,2187,3160,1207,1072,1588,593,3314,1986,1866,1458
419,2527,1218,853,2493,890,2562,1496,907,2605,319
420,2399,769,1465,2051,2864,2243,241,2673,747,2354
421,2808,2524,3060,1898,1312,1663,160,1599,603,1399
422,885,2218,2105,1069,1313,2541,1099,289,3030,2695
423,110,769,1780,2976,339,2512,1898,7,3114,1195
424,1846,1749,2976,76,1655,345,1503,2956,97,1687
425,1437,1121,2109,904,1440,2814,510,2685,2804,3090
426,1691,1249,1748,1571,2441,695,2640,2961,120,2642
427,1061,3384,316,1019,1173,249,351,3238,938,1788
428,3190,893,2969,3139,1754,2977,2192,736,640,3244
429,336,1209,1118,2121,142,1673,355,1507,1764,2064
430,2705,1385,2062,758,1720,1759,503,677,1764,1745
431,2452,2591,1167,1897,1498,2610,540,213,2910,2828
432,1221,2143,2664,2476,2965,2062,3081,2214,1781,232
433,3250,1317,2207,1174,1731,1712,345,146,3084,2609
434,2251,407,240,797,2237,2808,3107,1149,480,2456
435,2535,2569,2118,1585,2406,705,884,3059,2721,2252
436,917,2967,2920,1182,107,1611,2177,985,2119,1393
437,1435,1275,605,17,1633,2851,1538,1640,2152,425
438,1605,3081,2990,2037,3186,325,298,227,3227,3155
439,1131,3398,3361,2879,2200,695,875,3225,2206,1367
440,2970,1305,1738,1857,594,1072,1353,3109,790,3289
441,206,176,477,1510,450,2798,805,1130,681,1536
442,2580,1420,82,3051,316,2885,75,2220,1833,1266
443,1543,646,1014,2504,763,1833,3168,391,567,2483
444,2360,2239,646,692,2602,525,3122,2453,88,1078
445,843,130,1181,3195,754,1347,2488,1696,941,1075
446,2279,918,1923,600,2245,2417,714,3276,2935,2435
447,1452,988,2740,1657,196,2242,543,2202,2485,1428
448,2626,1490,2646,2724,396,3041,1741,3146,204,3271
449,685,141,1795,2474,3241,2402,874,2804,1422,2395
450,2837,252,1282,2919,578,3128,1223,3004,2754,737
451,2251,1403,3343,1636,1911,958,2897,3323,175,3191
452,1531,2886,1347,2288,2346,1609,805,2290,3166,2417
453,2828,1871,746,3394,2040,2833,409,3346,1832,811
454,1459,1181,2279,2382,1472,1260,3117,108,335,2808
455,1574,1672,3353,1498,1598,1120,908,312,118,2996
456,3228,3215,53,1549,1664,5,1646,1721,3286,3361
457,509,2464,443,1052,619,1960,3178,356,503,1118
458,867,212,1324,645,642,1175,750,1774,159,2806
459,2168,2746,2309,99,2494,164,1485,3087,790,2506
460,1187,2354,1700,522,1309,2253,3315,1618,1234,1435
461,2436,34,1792,531,1631,1556,329,1146,129,2021
462,1898,3254,2252,3054,1146,1684,456,1708,2182,3390
463,887,652,1070,1532,2884,2226,1040,2427,502,655
464,799,3339,738,1626,2526,2500,2589,1440,919,2259
465,2001,1864,2639,281,197,439,621,607,623,830
466,14,949,3385,1675,2609,3270,1452,2691,282,2821
467,1295,1700,623,3223,736,1334,3393,625,568,880
468,532,1242,1490,2588,2452,1992,3371,2465,144,2597
469,3353,3210,706,1760,675,1126,931,211,2956,48
470,1731,1789,1580,844,2160,1692,3397,413,1927,427
471,2526,2525,891,2886,922,1853,2625,2123,1535,752
472,2045,1658,16,161,968,1366,2015,2453,1483,245
473,2176,2739,1478,3328,2603,1068,1934,746,1187,652
474,795,3175,2412,466,183,464,2607,1128,1826,2409
475,3187,1325,2767,3120,2277,722,1246,2013,194,956
476,1430,705,2690,1033,3358,2505,3302,894,3093,1815
477,1472,1086,1575,791,216,1257,310,1253,924,2967
478,2362,2765,2492,2823,1114,2602,963,2469,2917,686
479,1672,855,43,1089,2209,2417,1801,1917,2061,1648
480,2779,756,2619,2717,2022,2379,1192,1878,1064,2515
481,3110,269,765,449,547,1959,1712,33,3198,2386
482,631,591,2230,3027,2248,139,1082,777,623,612
