185,100,1500,2096,79,1497,2806,962,2154,2469,186
186,1887,1559,719,3075,700,2657,3372,1356,1672,1455
187,2926,1770,2132,1368,2814,205,2695,617,2361,2855
188,1355,841,2690,1815,2553,3273,3022,2984,1894,1076
189,1768,3078,2031,1327,1340,615,872,2978,2609,764
190,3072,2103,3085,2773,1831,721,449,2835,3148,480
191,2517,1328,2796,905,2862,2310,1586,1686,677,2897
192,608,2716,3233,2073,2125,2275,2802,2922,1955,846
193,976,1537,2489,2879,177,196,2668,1892,1146,184
194,513,1926,1543,2294,10,325,946,2284,237,1261
195,860,2202,873,2550,463,2234,1347,2819,1393,477
196,1256,3184,1775,2744,2911,319,1890,598,1833,864
197,261,776,866,577,2757,2799,1702,1527,2077,1028
198,791,870,8,781,2285,893,1689,1488,260,2724
199,3376,1891,2449,45,1090,88,2384,3371,58,626
200,2334,3014,1018,3068,2103,1092,3063,850,1366,2824
201,1694,3230,2420,1563,14,3111,2553,2947,839,1226
202,1248,2781,1470,3236,2705,1749,865,721,1693,3301
203,2746,1397,2003,194,2665,1416,3272,3277,1621,3151
204,324,3065,49,1482,2114,3239,665,1029,1668,421
205,1975,668,1148,2887,2401,3384,1278,1212,2430,3237
206,1499,3088,2014,422,2594,1022,1052,1696,3102,1303
207,1340,1294,1337,1779,2543,1603,180,1101,2588,2357
208,65,784,865,3294,2546,492,1382,1299,799,1848
209,3155,2551,3219,2184,2557,1629,701,1890,2384,607
210,2305,2086,635,1929,1508,247,667,565,502,1663
211,2407,1477,310,1316,1183,2343,1319,294,930,2265
212,3192,2917,2883,153,1394,1824,2200,455,1707,1462
213,1457,1406,3041,490,2671,2927,2100,1301,1859,3259
214,1584,780,1095,2710,1567,1263,3110,729,369,677
215,1810,1041,473,2912,3148,1543,2011,687,2869,1856
216,2259,1509,1398,3021,2550,570,1483,1881,772,1560
217,810,1424,624,2048,1094,1893,2108,749,2097,2971
218,1278,496,3185,418,3243,399,1361,3189,2173,2038
219,1132,2961,1350,1474,2595,756,3024,2749,1357,381
220,1282,1114,1461,151,2497,3142,2365,3210,2211,1886
221,3315,1342,615,1971,1877,1464,393,2462,3304,1607
222,547,778,2548,1182,3025,2615,2948,2393,566,2593
223,707,134,934,107,1277,2337,1184,3376,2115,1448
224,2464,81,1372,3090,1535,1958,1263,2723,2648,378
225,2203,416,3335,1761,1513,1172,1636,3237,2130,791
226,2393,2292,1805,1776,2580,1764,3108,1412,1876,2043
227,603,675,448,3311,285,1653,1336,1139,1738,1892
228,1561,2014,1126,927,2688,3274,3316,171,465,2210
229,2333,1762,400,1944,1784,3393,367,566,2461,3174
230,1661,438,3287,1279,254,3016,1204,1696,1109,3234
231,2228,2661,1082,405,2386,1373,1203,2865,2101,900
232,3170,571,555,2288,449,3358,2691,2673,619,2220
233,1275,3211,155,3305,1816,344,2450,2993,26,415
234,332,408,1095,2222,1107,1690,491,3289,2123,553
235,2287,2809,1445,1723,1868,233,1118,902,2645,470
236,240,3239,1851,548,2682,1323,604,2293,1234,1382
237,995,645,2876,1084,3382,1719,1915,2262,3243,553
238,943,3180,2773,1922,1042,3378,3228,534,1986,3252
239,2531,1971,438,575,1714,3072,2755,1832,397,2010
240,92,650,52,1148,2412,2381,1015,364,1275,3131
241,2948,1920,66,1891,1095,73,612,1457,1548,2811
242,908,426,646,1413,3239,3340,772,3226,2489,309
243,2883,374,1814,2451,1973,2394,1413,3197,758,3117
244,2348,1454,3056,676,1933,1855,3108,1507,2296,2935
245,143,2053,336,3150,1064,2920,472,1536,2847,1564
246,2187,2121,2072,1018,1888,2027,3375,3367,1552,434
247,3009,2801,2234,827,1779,2243,1910,1711,2147,2329
248,2433,690,2136,3265,2295,496,1341,2607,1961,430
249,2448,3130,1219,3069,575,625,1726,609,1712,1236
250,255,1218,1025,1441,3076,2695,252,808,481,1805
251,167,3120,900,1979,2800,1331,470,2494,826,67
252,998,2046,725,2328,2676,1487,1572,374,897,1750
253,774,1462,264,3015,2188,1295,2343,3238,1078,1593
254,2859,2539,1072,177,836,2874,1193,2875,2279,2316
255,2973,1169,1029,1357,2483,3028,3054,3397,673,2294
256,1198,267,2766,3040,1511,2673,1720,2652,2296,3337
257,1283,2473,182,1651,2011,2505,2504,1755,965,840
258,1401,1461,76,337,2387,1814,2573,2063,675,1256
259,795,94,1079,1916,527,2106,1317,2438,1669,350
260,1090,948,1347,2545,835,1271,2843,1234,1751,1493
261,3005,2758,2612,2349,2172,1246,13,57,2923,1628
262,516,2154,1002,3024,453,938,1,1459,292,1466
263,480,1226,1275,1558,2366,1211,2440,1815,3341,419
264,35,2223,1693,486,3367,117,1540,2359,2734,2869
265,990,2171,3171,3273,961,2275,452,3101,2473,2346
266,1889,345,867,3226,510,1033,2397,286,148,3124
267,1255,2120,2643,3006,3395,1534,1699,2406,751,1835
268,1963,1617,11,1263,169,1692,151,2822,661,57
269,2851,1100,2090,1768,1963,446,1099,1528,3386,1113
270,2635,1166,487,790,100,2698,2747,1964,2267,3386
271,369,1959,338,1883,2416,2461,1982,505,190,2729
272,1885,378,1301,1893,2738,996,3209,3210,2416,3181
273,3391,2098,2670,523,2715,2852,1436,1740,471,2682
274,2860,568,1064,2694,1852,2805,426,2836,2593,2467
275,2047,2503,180,723,102,671,2658,3020,1918,1546
276,924,3339,598,1594,2992,1805,1416,2261,978,2950
277,721,3398,1954,2926,3126,705,2145,8,1725,771
278,2936,1966,1110,2867,580,668,2954,2188,2044,1032
279,2642,158,1311,1988,1961,520,2114,2460,3320,3013
280,3003,334,1812,2141,1700,2147,475,583,504,1086
281,1546,351,49,1525,1067,2351,70,558,2,1316
282,2822,1267,808,314,363,2922,1709,2664,2972,959
283,608,2055,210,239,1445,276,593,411,2436,2587
284,1062,1007,2804,2613,3380,1907,2739,729,1383,3153
285,1758,1331,132,2924,2736,2798,3116,1389,1619,3061
286,2627,700,2417,1317,223,1080,1068,1368,879,2821
287,1833,3201,526,1224,819,1957,2484,320,2606,554
288,2575,2853,3014,17,1757,940,3111,2141,960,594
289,2379,668,860,3134,1915,2774,2530,1153,3077,264
290,453,465,363,1072,1753,1166,998,633,2771,2173
291,1944,723,1243,2904,845,1850,454,2497,1728,2335
292,1879,1427,2025,1381,1968,99,2701,3325,3043,1140
293,1014,2781,98,341,571,1577,2912,1064,1649,1372
294,462,1117,1900,2476,2384,948,1997,1802,155,553
295,3374,3287,1923,3373,1317,668,3054,3356,2342,1827
296,554,3070,544,2969,2143,1859,3287,1822,2835,3285
297,708,1630,885,377,2472,3286,2958,431,3392,2257
298,484,1205,3099,747,2274,2704,248,694,2358,3156
299,3003,2949,1799,2462,1530,2530,3158,2314,2978,2590
300,2696,3207,1161,1860,2723,2365,2391,3210,3229,3179
301,1442,2380,2940,2994,2863,2218,107,1501,2762,1970
302,2041,1709,2996,1331,748,2287,849,873,2981,1049
303,1586,581,669,1905,3289,2265,1329,2094,332,842
304,494,648,1605,1571,3238,1666,2725,1791,500,349
305,1175,2226,2196,2970,811,3250,3349,48,2163,412
306,2374,3004,370,425,2940,1035,171,3175,1300,318
307,394,1847,410,1799,1651,168,949,2471,656,2519
308,432,2495,2568,641,1820,1583,1129,1543,173,2048
309,3322,1712,1213,3286,701,1079,2422,3089,708,3132
310,1274,2588,1880,2046,1933,5,2109,2740,1858,2171
311,167,2985,552,963,767,2397,1152,1470,135,2467
312,2302,805,480,67,3269,1807,1929,2659,1145,3112
313,253,1259,2605,2683,475,2579,758,245,1861,498
314,2271,694,914,3308,1007,2480,2931,169,2831,3032
315,240,3048,3366,566,1417,1314,2759,1102,1771,1010
316,666,646,2126,1100,2356,1524,3151,2579,1225,2928
317,586,2986,3139,1037,3178,1887,2261,668,993,964
318,1344,116,3230,864,96,1500,2314,1992,478,2485
319,2830,3178,722,1206,3283,984,1191,1959,959,3186
320,843,605,1858,2203,86,1683,765,841,1575,265
321,1989,1738,1362,87,1653,833,2736,769,14,2233
322,2748,332,267,1187,1035,362,1677,1038,820,1201
323,3110,2622,289,1350,213,463,1851,2734,1190,948
324,1118,726,2644,23,2059,302,561,1330,1283,2068
325,2669,3365,1123,752,645,196,2853,1118,1192,3053
326,2049,216,214,424,2917,2536,983,1341,2068,1123
327,887,3092,1838,2515,2598,2343,2104,101,1857,97
328,1562,1088,1052,2830,3384,2931,1429,1464,2155,686
329,1501,2466,1797,2195,2024,1112,1594,3156,1716,2901
330,2845,1486,1706,994,2888,661,1580,1371,3242,3150
331,779,1610,955,537,2997,1555,227,930,2327,1658
332,766,2312,2299,688,77,3090,1315,3111,912,2142
333,2111,1397,1649,124,3204,756,1068,783,1067,2670
334,1645,1047,290,1207,1809,3001,1191,2761,359,464
335,1244,1870,2705,2345,1678,2146,2093,1868,1018,1811
336,2974,864,2456,1115,2978,317,3092,20,40,1011
337,1362,1540,462,954,1958,1164,2312,2669,2476,3251
338,1997,3332,894,3320,1509,3116,563,599,2250,1372
339,3100,1687,872,1647,1988,1695,68,1814,518,1582
340,1383,3009,2819,2657,2155,2838,970,1696,1477,2499
341,2012,606,2559,3275,2480,863,1884,866,955,2135
342,568,1030,844,997,60,1347,2605,3054,1656,1079
343,2028,692,1618,2473,1392,916,2221,33,265,1460
344,2928,356,1297,308,2779,3051,912,2615,869,557
345,2045,1538,2658,3282,869,407,1655,434,181,973
346,40,2554,958,27,746,743,2654,520,1620,469
347,986,1934,1624,510,1405,375,2893,2906,2946,2232
348,1310,2971,2952,3284,726,1929,2426,770,3319,1529
349,872,3338,2430,3303,2256,841,887,2540,901,985
350,571,229,908,2298,2021,2548,1969,2362,22,3353
351,1687,3124,1777,554,525,1154,2679,3211,1729,1054
352,1446,2026,1043,2342,1001,799,2564,1531,2621,660
353,1955,2188,41,396,2480,3163,2643,1200,2655,67
354,494,72,2423,1615,1155,1134,2398,3219,2045,3277
355,2749,824,1480,1724,387,331,3326,2458,2668,1224
356,3139,3384,3149,801,107,2133,2001,795,1756,851
357,42,2714,994,329,1376,1501,380,614,2398,1117
358,2446,966,853,3146,2692,1851,220,3125,492,3041
359,655,2331,112,520,2886,1068,1648,606,190,1667
360,276,161,1150,2537,2731,1996,1422,474,1211,948
361,1766,2516,2600,1509,1175,2398,672,117,2055,283
362,3241,2331,2677,1931,3395,3278,1837,2116,2347,777
363,229,2093,2138,3235,1624,3113,120,3169,2959,2787
364,1342,551,2483,2152,2141,2642,1611,2252,1904,721
365,683,3048,258,574,247,250,913,1984,768,755
366,2120,1543,3281,2475,570,3272,301,983,178,2033
367,389,165,1556,2355,2314,1179,1999,1771,441,2989
368,2703,3160,3239,2495,743,1089,2460,588,2720,2505
369,2612,827,2250,1038,1794,1776,1925,2166,3007,1272
370,1070,3031,1910,2757,449,1939,803,2096,1248,1317
371,2181,952,3230,2823,2184,1465,2334,199,1538,1629
372,443,1777,1740,1905,2194,2179,2217,906,1885,1507
373,3145,2828,1078,2826,965,1399,270,375,3317,1479
374,762,2959,1610,1037,885,1180,1966,2918,2940,1818
375,1066,2206,3098,1151,3268,882,62,620,2330,2
376,1455,24,3337,490,465,196,2579,3162,1698,1168
377,2686,1790,3285,2577,1324,449,2959,2873,248,3074
378,3105,1540,824,2053,1537,1752,1326,2846,3004,1741
379,2490,2940,2985,3108,1912,1658,1356,3075,2793,881
380,2570,297,1663,469,2777,3197,3145,867,2492,1822
381,2653,3364,2626,2910,1890,1868,1850,2438,1954,27
382,869,2999,529,2916,2946,2019,755,2377,2750,3331
383,2428,187,148,3264,1916,2439,2756,398,1952,2889
384,5,1079,354,121,1050,2545,376,2326,191,3202
385,1226,715,207,1423,2062,1671,2199,1493,3141,2596
386,2918,1935,1661,1836,494,1776,3045,1066,161,2203
387,297,745,1104,1052,2765,1334,1129,3388,1009,1441
388,3345,941,24,1887,2947,2548,1246,3326,2998,3305
389,1192,1894,1401,120,2581,246,99,1554,3363,3217
390,1799,3348,449,2997,622,1949,2799,2137,2639,1732
391,2971,2328,2671,2586,736,2664,1828,1950,2034,1456
392,2604,635,3011,640,2932,320,1188,2155,2511,666
393,2765,2834,433,1229,2438,1942,174,927,1828,1360
394,2647,2687,2302,785,3276,3233,91,1850,3274,1197
395,1604,1617,1376,1638,2055,2521,333,3117,2946,838
396,3249,2622,666,2370,640,3384,1690,702,1034,2389
397,32,1466,1769,1705,2709,1960,759,192,888,1098
398,1900,950,2431,324,2595,117,237,1812,1047,1835
399,1715,955,1714,743,1224,2950,2486,1345,615,384
400,2637,1198,296,418,924,73,1181,85,902,1264
401,570,2242,2873,1223,494,1729,992,2496,2925,2572
402,1347,1796,1895,760,1348,1014,2331,501,2422,2262
403,1037,3153,1825,1575,1212,3206,1998,1790,1364,2615
404,3141,1183,952,2307,193,1361,2166,2862,2335,1484
405,1545,3396,292,2545,405,245,2566,2526,280,2440
406,2466,2669,1574,2052,2527,2564,2351,148,922,2289
407,2394,1844,719,1700,337,1560,1687,3313,83,2319
408,1307,2462,1090,1737,1585,1743,3092,2441,1066,3203
409,2447,3346,504,1788,2884,2525,3359,3032,971,2698
410,3381,2742,738,931,2152,2295,2575,128,917,1839
411,1605,759,3087,2536,640,2062,33,1650,1588,369
412,2670,1768,172,2827,250,1483,1825,875,490,982
413,987,1435,2237,600,2896,2510,3175,153,1355,2594
414,701,2786,1930,173,3198,2023,2890,963,2057,439
415,924,1297,1373,294,2851,2650,1404,1094,1271,2737
416,3167,2694,665,103,117,1947,1322,3132,295,2773
417,3130,2759,1021,283,1533,952,2697,3267,828,2460
418,827,2310,2136,348,3312,3140,1409,741,1671,2520
419,1837,1899,2608,1992,3197,1156,1567,1755,1082,688
420,1266,3050,2100,123,2769,2946,2748,2791,2204,375
421,2354,864,260,1849,141,1731,814,442,3387,2749
422,1969,334,694,99,2838,1354,955,587,601,3309
423,400,640,2867,2447,204,487,1259,3307,1085,738
424,818,589,1373,1044,2199,3069,98,3355,510,75
425,2892,105,792,338,701,1714,3332,866,2899,3189
426,854,1380,2760,2309,3002,1764,2897,1622,2937,2496
427,1051,2946,2966,2789,3263,1662,3387,2732,509,3053
428,2716,1181,1118,2303,1720,907,857,3082,1067,1840
429,1955,262,2671,1581,1923,338,1970,204,1830,1423
430,1862,837,1039,3067,3027,2048,909,864,3015,2305
431,2382,1568,2034,3387,1266,1805,3196,1610,2527,3376
432,870,2582,1722,33,1589,1925,2014,2437,2961,974
433,2794,1138,858,432,2747,3067,896,2013,190,1082
434,1781,835,1145,608,1489,2857,2181,1564,530,2719
435,962,2250,2280,1571,232,2603,331,2802,2689,1035
436,1128,466,872,1681,2749,121,709,3107,787,3258
437,8,3194,3218,3247,1369,3229,2590,765,469,1561
438,1782,1356,384,1882,2224,704,1632,2932,1973,2520
439,3230,372,922,2571,2552,1085,1077,1453,2899,3267
440,633,2263,2712,2393,1128,2247,2328,3138,2508,2151
441,3091,277,2765,1648,1310,144,2641,207,3371,1108
442,3212,1261,3140,769,4,896,356,3285,1496,2804
443,1383,2265,711,2653,2158,1914,1356,3226,1634,2563
444,2562,1549,486,1396,697,258,2600,1966,1853,3119
445,2101,565,2982,508,2451,1092,1742,236,2521,1786
446,383,1266,122,354,543,2908,3101,3319,3325,179
447,3047,2214,3182,1034,2768,1580,2404,2392,325,2948
448,1345,1579,389,429,2951,3330,1993,106,2023,1808
449,1898,1937,126,1708,2350,1514,590,2373,2040,970
450,445,1848,2048,2276,3127,2253,1669,1319,1914,3105
451,3091,2307,551,2176,2634,2220,2956,2212,1122,3010
452,1370,1549,3006,354,686,666,1448,1318,2403,793
453,466,923,2253,115,1853,3094,3318,1631,1795,1452
454,971,1870,828,1087,2555,189,777,915,1439,1579
455,79,2757,2541,1113,2236,998,581,846,2710,620
456,3353,1748,431,1341,364,3160,3208,1637,2641,1150
457,2720,3392,2484,614,587,78,702,3045,2532,238
458,1723,499,2224,3155,3368,1404,364,401,1459,1698
459,3076,2800,3001,2859,2280,2802,2014,789,3194,2609
460,2803,1749,1726,1192,2899,720,2235,618,1114,826
461,3254,447,2825,2515,469,817,1042,2836,181,2867
462,1122,2270,1090,3345,2123,2978,1644,1848,1995,3192
463,1162,1850,1640,1158,2677,2148,1515,2243,1299,3204
464,2403,2259,1806,2060,2482,2024,1833,3263,3259,2173
465,876,1951,1436,2042,2945,434,824,629,3306,1005
466,62,1473,234,2032,881,669,2679,1384,3309,1561
467,166,863,2967,2858,2180,715,886,687,2154,1730
468,767,1975,176,2349,535,84,3132,2148,3278,3080
469,1229,1506,253,2532,2970,367,1951,1160,482,2541
470,1321,1110,1329,2343,1916,1731,3170,1635,2227,2690
471,1065,1759,1186,1528,2561,3046,1063,659,1003,1035
472,2419,177,243,2777,3393,630,513,860,2720,3019
473,1018,2959,2888,686,1574,47,2473,146,2228,2461
474,2498,1946,1727,2797,346,575,622,2658,743,1762
475,3016,488,3205,1377,952,2363,1735,2739,385,2979
476,2066,1118,243,3248,2740,1846,204,2372,2626,2127
477,796,1426,494,1943,1437,43,2707,3162,2359,237
478,998,118,1831,30,1547,42,1558,2741,2863,226
479,2956,2018,3310,2962,1791,2911,3239,1356,3096,2380
480,1920,640,1380,238,2946,2337,2275,2369,2521,2321
481,1318,1827,204,167,2276,1150,1580,3022,3133,2499
